target,n,T,alpha,kernel,gap,ess_per_step,ess_per_step_se,ess_per_sec,accept_rate,split_rhat,gated_out,D3_width
sk,6,0.3,0.3,walk_g1,8.730855528049641e-05,0.0034341712317790297,0.0015161203102536417,477.220686743775,0.877476,1.0588134028904588,True,4.660421058182436
sk,6,0.3,0.3,walk_g3,2.8884844833987344e-05,0.005280541093138247,0.001518198403948205,704.036908050942,0.954428,1.089857882619477,True,4.660421058182436
sk,6,0.3,0.3,walk_g10,8.620368312728388e-06,0.0022249717337373925,0.0006462129885153322,304.1628593732323,0.9856359999999998,1.1093755801241267,True,4.660421058182436
sk,6,0.3,0.5,single_flip,nan,0.0012743056124152835,0.00021442887288447272,213.18966745047155,0.155232,1.0201320616237164,False,6.3153383003865065
sk,6,0.3,0.5,uniform,nan,0.050934977244679394,0.002606345406059035,8600.844170379389,0.0785,1.0003379667655765,False,6.3153383003865065
sk,6,0.3,0.5,walk_g0,0.04486312035592854,0.05846932591547891,0.0007096043024806836,8765.214412985588,0.391996,1.0004473821092514,False,6.3153383003865065
sk,6,0.3,0.5,walk_g0.03,0.019441862034530688,0.03692921118858055,0.002542140965610075,5453.346371332203,0.403564,1.0002515511059982,False,6.3153383003865065
sk,6,0.3,0.5,walk_g0.1,0.0047415798460271885,0.013339097783576467,0.0010074992762692113,2009.5881109485367,0.464536,1.002560747697613,False,6.3153383003865065
sk,6,0.3,0.5,walk_g0.3,0.0006961433754633095,0.0025392345214727144,0.0006173481075498495,385.2336846620923,0.617444,1.015980119070817,False,6.3153383003865065
sk,6,0.3,0.5,walk_g1,0.000140679181218073,0.0007473822455160311,0.00015450248399803782,112.11568086688499,0.821932,1.0416634011071781,False,6.3153383003865065
sk,6,0.3,0.5,walk_g3,4.444359984812074e-05,0.005059508483784536,0.0024127669237814235,645.3867501764463,0.93202,1.06167759787999,True,6.3153383003865065
sk,6,0.3,0.5,walk_g10,1.3108897567226663e-05,0.002585631094615548,0.00034800627957346067,392.87275589019623,0.9783560000000001,1.0453044075381186,False,6.3153383003865065
sk,6,1.0,0.05,single_flip,nan,0.16725975028660717,0.0029936959502883964,28448.331896911714,0.480732,1.00026206469737,False,4.290212800527455
sk,6,1.0,0.05,uniform,nan,0.26694045213279805,0.0036406749208269342,44642.507828175076,0.39542,1.0000484453217504,False,4.290212800527455
sk,6,1.0,0.05,walk_g0,0.000956303418237936,0.00490038352114333,0.0003307404799168688,758.1569540458601,0.99118,1.0030850989043811,False,4.290212800527455
sk,6,1.0,0.05,walk_g0.03,0.0009712474029924811,0.004149897584407325,0.0003105173058788227,632.5992130977617,0.991508,1.0052350823877951,False,4.290212800527455
sk,6,1.0,0.05,walk_g0.1,0.0008985527134919291,0.003252906978191976,0.0003707452530376954,472.881768203531,0.991788,1.0030316603373333,False,4.290212800527455
sk,6,1.0,0.05,walk_g0.3,0.0006143408092150748,0.0018743294308954464,0.00029554741845104,283.26272088212926,0.9940719999999998,1.0063849218200211,False,4.290212800527455
sk,6,1.0,0.05,walk_g1,0.0002517124755196942,0.0009180548943184678,0.00010719353014819705,136.06809853610147,0.9972999999999999,1.0386966227815588,False,4.290212800527455
sk,6,1.0,0.05,walk_g3,9.01171453745464e-05,0.00041836355396558173,9.009608999710791e-05,63.58995075961432,0.9991,1.0923778553244803,True,4.290212800527455
sk,6,1.0,0.05,walk_g10,2.7581152229561035e-05,0.00013267884263547177,2.1447202502949396e-05,20.218290935418786,0.999708,1.180157406804918,True,4.290212800527455
sk,6,1.0,0.15,single_flip,nan,0.16725975028660717,0.0029936959502883964,28272.28513029179,0.480732,1.00026206469737,False,4.198534564043406
sk,6,1.0,0.15,uniform,nan,0.26694045213279805,0.0036406749208269342,43954.277728687375,0.39542,1.0000484453217504,False,4.198534564043406
sk,6,1.0,0.15,walk_g0,0.010181397284840799,0.041771817391496054,0.0014248839500155895,6306.666274082704,0.916692,1.0002483778802262,False,4.198534564043406
sk,6,1.0,0.15,walk_g0.03,0.009878793446979173,0.038060334195568736,0.0017394222942198158,5839.507349997561,0.918492,1.0005794890308894,False,4.198534564043406
sk,6,1.0,0.15,walk_g0.1,0.008708559916303371,0.029291360730428862,0.0012120277786933688,4426.042037449922,0.9234720000000001,1.000718781407518,False,4.198534564043406
sk,6,1.0,0.15,walk_g0.3,0.00576454705089624,0.018426014550987708,0.0004333598345429725,2681.647834834647,0.9455559999999998,1.0005376326758397,False,4.198534564043406
sk,6,1.0,0.15,walk_g1,0.0023487462695753747,0.007094015601098322,0.0005175956847418208,1074.0898337630629,0.9753999999999999,1.0015922572812186,False,4.198534564043406
sk,6,1.0,0.15,walk_g3,0.000843874108681697,0.003079166277438478,0.00019101533445422639,470.52716357021535,0.9911519999999999,1.0112766215613307,False,4.198534564043406
sk,6,1.0,0.15,walk_g10,0.00025887767992027744,0.0008478633531557075,3.9279111793314326e-05,129.56719473224638,0.997308,1.0283148144288636,False,4.198534564043406
sk,6,1.0,0.3,single_flip,nan,0.16725975028660717,0.0029936959502883964,24974.227156714216,0.480732,1.00026206469737,False,4.660421058182436
sk,6,1.0,0.3,uniform,nan,0.26694045213279805,0.0036406749208269342,46095.1559741385,0.39542,1.0000484453217504,False,4.660421058182436
sk,6,1.0,0.3,walk_g0,0.047470654317033345,0.1339737956739084,0.006517892233812717,20519.206809637795,0.734492,1.0000745169246092,False,4.660421058182436
sk,6,1.0,0.3,walk_g0.03,0.04006014481625775,0.11616615949114868,0.003910026181120807,17985.455647802886,0.742712,1.0001889367553185,False,4.660421058182436
sk,6,1.0,0.3,walk_g0.1,0.030657500664399095,0.08884921058513849,0.0011872489143654802,13757.100118268025,0.767324,1.00003312671076,False,4.660421058182436
sk,6,1.0,0.3,walk_g0.3,0.018604270060449513,0.052589203550931427,0.0017960147565988071,8067.663818568681,0.831872,1.0002934430984252,False,4.660421058182436
sk,6,1.0,0.3,walk_g1,0.007486114281091361,0.023104059197685226,0.0009353819726975359,3545.344639727847,0.9243919999999999,1.0015132711747403,False,4.660421058182436
sk,6,1.0,0.3,walk_g3,0.002715143291009081,0.007800265036563095,0.00017028854466317626,1167.6646605427693,0.971036,1.0025640359050896,False,4.660421058182436
sk,6,1.0,0.3,walk_g10,0.0008378828907524838,0.002685438586182182,0.0002746377552869996,403.4346245773251,0.9910960000000001,1.0070389407944813,False,4.660421058182436
sk,6,1.0,0.5,single_flip,nan,0.16725975028660717,0.0029936959502883964,27592.177608540118,0.480732,1.00026206469737,False,6.3153383003865065
sk,6,1.0,0.5,uniform,nan,0.26694045213279805,0.0036406749208269342,45575.74514097804,0.39542,1.0000484453217504,False,6.3153383003865065
sk,6,1.0,0.5,walk_g0,0.11695486675185451,0.19172547101849174,0.0034704498424698816,27429.22307662728,0.61078,1.0000594786098504,False,6.3153383003865065
sk,6,1.0,0.5,walk_g0.03,0.0818563105559712,0.1599632264405005,0.003942129089367556,24087.653417541886,0.6154000000000001,1.0001908193073705,False,6.3153383003865065
sk,6,1.0,0.5,walk_g0.1,0.052035750017809024,0.12894732963000513,0.0017387993900723315,18806.884742682178,0.6562840000000001,1.00015403721239,False,6.3153383003865065
sk,6,1.0,0.5,walk_g0.3,0.028395555346012902,0.07606890174298161,0.0018417439295937382,11255.389388956453,0.7584479999999999,1.000048965307556,False,6.3153383003865065
sk,6,1.0,0.5,walk_g1,0.011189008748702989,0.031094026559736733,0.0014902888818290971,4689.132518777585,0.889592,1.0004269280526785,False,6.3153383003865065
sk,6,1.0,0.5,walk_g3,0.004080855995435062,0.011772197255677358,0.0007913322216587151,1742.295982019829,0.9582559999999999,1.0006270095695768,False,6.3153383003865065
sk,6,1.0,0.5,walk_g10,0.0012646508286847657,0.00404978965489716,0.0003357509530070293,617.281962067724,0.9875360000000001,1.0073358553739211,False,6.3153383003865065
